skip	order_id	product_id	description	price	quantity	is_ready	outlay	outlayPacking
2026	886	1	гирлянда лол	144	1	1	11,1	0
2027	887	1	набор микки красный	150	1	1	33,3	0
2028	888	1	фотобутафория алиса	150	1	1	0	0
2029	888	1	дипломы 2 шт	120	1	1	7,4	0
2030	888	1	коробочки 3 мини и 1 стандарт	60	1	1	11,1	0
2031	888	1	топперы 7 шт	49	1	1	0	0
2032	889	1	Наклейка на шампанское золотая 8 шт с фото	410	1	1	0	0
2033	890	1	гирлянда паровозик томас и вагончики	100	1	1	0	0
2034	890	1	коробочки с паровозом мини 3 шт	45	1	1	0	0
2035	891	1	гирлянда стар ворс	220	1	1	29,6	0
2036	891	1	гирлянда синяя ЗДН	225	1	1	14,8	0
2037	891	1	гирлянда мимишки	120	1	1	25,9	0
2038	892	1	Палочки 2 шт+карта	390	1	1	0	0
2039	893	1	приглашения единорожки 8 шт	160	1	1	29,6	0
2040	894	1	гирлянда с мишками розовая	210	1	1	0	0
2041	894	1	конверт с мишкой 2 шт	100	1	1	11,1	0
2042	894	1	колпачки 10 шт	150	1	1	37	0
2043	895	1	Фотобутафория роз тедди	230	1	1	0	0
2044	895	1	конверт для локона	50	1	1	3,7	0
2045	895	1	письмо в будущее+10 анкет	120	1	1	12,95	0
2046	896	1	Фотобутафория лол 5 лет	130	1	1	0	0
2047	896	1	коробочки 6 шт мини	90	1	1	0	0
2048	897	1	Конверт голубой	50	1	1	0	0
2049	897	1	письмо в будущее+20 анкет	190	1	1	0	0
2050	898	1	колпачки 10 шт босс гол матвей	150	1	1	37	0
2051	898	1	конверт босс голубой матвей	50	1	1	3,7	0
2052	899	1	гирлянда роз с тедди	110	1	1	11,1	0
2053	899	1	письмо в будущее+14 анкет	148	1	1	0	0
2054	900	1	гирлянда фамилия роз с золотом	100	1	1	9,25	0
2055	900	1	фотобутафория роз девичник	180	1	1	45,7	0
2056	900	1	гирлянда дивич роз с золотом	110	1	1	11,1	0
2057	901	1	гирлянда звезды 3 м розовые	75	1	1	0	0
2058	901	1	гирлянда сердечки 3 м роз	75	1	1	0	0
2059	901	1	гирлянда синяя с золотом хрещення	210	1	1	0	0
2060	902	1	Фотобутафория тревел девичник	200	1	1	29,6	0
2061	903	1	Палочка	150	1	1	0	0
2062	903	1	Карта	150	1	1	0	0
2063	904	1	Карта	150	1	1	0	0
2064	904	1	Палочка	150	1	1	0	0
2065	904	1	письмо	80	1	1	0	0
2066	904	1	билет	20	1	1	0	0
2067	904	1	ящик	100	1	1	0	0
2068	905	1	билет	20	1	1	0	0
2069	906	1	палочка	150	1	1	0	0
2070	906	1	билет	20	1	1	0	0
2071	906	1	письмо валерия	80	1	1	0	0
2072	907	1	Гирлянда велком хом	110	1	1	11,1	0
2073	907	1	гирлянда якоря 3 м и 4 м	175	1	1	65	0
2074	908	1	Фотобутафория 10шт текст и 3 шт губки	165	1	1	33,3	0
2075	909	1	6 губки 4 усы и очки	0	1	1	0	0
2076	910	1	колпачки 11 шт босс голубые роман	165	1	1	40,7	0
2077	910	1	конверт для локона босс роман	50	1	1	3,7	0
2078	910	1	метрика с фото	180	1	1	31,7	0
2079	910	1	гирлянда Ромчик	210	1	1	25,9	0
2080	910	1	приглашения 13 шт	195	1	1	11,1	0
2081	910	1	топперы 15 шт	105	1	1	0	0
2082	910	1	этикетки на рошен 15 шт	105	1	1	25,9	0
2083	910	1	гирлянда димон	200	1	1	18,5	0
2084	911	1	этикетки на рошен 5 шт	50	1	1	9,25	0
2085	911	1	наклейка на шампанское	30	1	1	3,7	0
2086	911	1	дипломы бабушка/дедушка 2 шт А5	60	1	1	3,7	0
2087	911	1	дипломы крестным 2 шт а 5	60	1	1	3,7	0
2088	911	1	медальки 2 шт	10	1	1	1,85	0
2089	911	1	наклейка на вино  2 шт	60	1	1	0	0
2090	911	1	накейка на пиво стелла 0,5 2 шт	60	1	1	0	0
2091	912	1	Бонбоньерки с наполнением на польском 35	630	1	1	0	0
2092	913	1	Гирлянда роз с бабочками	140	1	1	18,5	0
2093	913	1	конверт для локона	50	1	1	3,7	0
2094	913	1	письмо в будущее+10 анкет	120	1	1	0	0
2095	914	1	Метрика с фото Анжелика	180	1	1	33,7	0
2096	914	1	Гирлянда роз с золотом Анжеличка	180	1	1	0	0
2097	915	1	гирлянда звезд круж желто зел 3 м	75	1	1	0	0
2098	915	1	гирлянда текст цветная	120	1	1	11,1	0
2099	915	1	колпачки 8 шт	120	1	1	29,6	0
2100	915	1	Фотобутафория	155	1	1	0	0
2101	916	1	Гирлянда Алиса	180	1	1	0	0
2102	916	1	Карты а4 5 шт	100	1	1	18,5	0
2103	916	1	топперы 10 шт	80	1	1	0	0
2104	916	1	Бирочки 15 шт	75	1	1	3,7	0
2105	917	1	колпачки босс хаки 11шт	165	1	1	40,7	0
2106	917	1	топперы 8 шт босс с бантиком	80	1	1	1,85	0
2107	917	1	топпер в торт	45	1	1	0	0
2108	917	1	коробочки для попкорна 4 шт	80	1	1	14,8	0
2109	917	1	юбочки для кексов 10 шт	70	1	1	0	0
2110	918	1	Фотобутафория девичник минни	110	1	1	0	0
2111	919	1	письмо и билет	100	1	1	0	0
2112	919	1	карта и палочка	300	1	1	0	0
2113	919	1	лягушка и коробочка берти	110	1	1	7,4	0
2114	919	1	Фото локхарта	20	1	1	1,85	0
2115	919	1	гирлянда хафлпаф	130	1	1	11,1	0
2116	919	1	придира	30	1	1	0	0
2117	920	1	карта мародеров	150	1	1	0	0
2118	920	1	письмо+билет	100	1	1	0	0
2119	921	1	гирлянда звезды зел серый 5 м	50	1	1	0	0
2120	922	1	гирлянда 12 мес зол рыбка длиннаялента!	170	1	1	7,4	0
2121	922	1	конверт для локона чб с рыбкой	50	1	1	3,7	0
2122	922	1	письмо в будущее 12 анкет	134	1	1	14,8	0
2123	922	1	гирлянда звездочки 3 м чб зол	75	1	1	0	0
2124	922	1	гирлянда чб хеппи безд	140	1	1	12,95	0
2125	923	1	Фотобутафория тедди гол	145	1	1	0	0
2126	924	1	гирлянда синяя с золотом	110	1	1	11,1	0
2127	924	1	конверт синий в горох	50	1	1	3,7	0
2128	924	1	топперы 20 шт	160	1	1	3,7	0
2129	925	1	Колпачки 10 шт босс со шляпкой	150	1	1	37	0
2130	925	1	топперы 10 шт+в торт	125	1	1	3,7	0
2131	925	1	гирлянда босс ПЕРЕДЕЛАТЬ	120	1	1	0	0
2132	925	1	приглашения 7 шт	105	1	1	7,4	0
2133	925	1	коробочки с шоколадками босс 5 шт	100	1	1	11,1	0
2134	925	1	фотобутафория	170	1	1	0	0
2135	926	1	метрика с фото чб	180	1	1	3,7	0
2136	926	1	гирлянда мишки 12 мес	170	1	1	0	0
2137	927	1	гирлянда босс марку	90	1	1	7,4	0
2138	927	1	конверт босс	50	1	1	3,7	0
2139	928	1	Фотобутафория 2 набора синие отрисовать	250	1	1	29,6	0
2140	929	1	гирлянда  святику босс	110	1	1	11,1	0
2141	929	1	конверт	50	1	1	3,7	0
2142	929	1	топпер в торт босс	45	1	1	0	0
2143	929	1	колпачок	15	1	1	3,7	0
2144	930	1	письмо+билет	100	1	1	0	0
2145	931	1	конверт роз с микки	50	1	1	3,7	0
2146	932	1	гирлянда роз с серебром моника	72	1	1	5,55	0
2147	932	1	конверт для локона ева	50	1	1	3,7	0
2148	932	1	письмо в будущее+10 анкет	110	1	1	12,95	0
2149	932	1	наклейки на бутылочки 10 шт	80	1	1	7,4	0
2150	932	1	колпачок моника	15	1	1	3,7	0
2151	933	1	наклейки тролли 15 шт	120	1	1	0	0
2152	934	1	фотобутафория 19 лет черно-золотая	155	1	1	31,45	0
2153	935	1	конверт серый с тедди кирюхе	50	1	1	3,7	0
2154	935	1	топперы серые 10 шт	80	1	1	1,85	0
2155	935	1	колпачки 10 шт	150	1	1	37	0
2156	936	1	Дипломы Босс а4 2 шт	120	1	1	7,4	0
2157	936	1	конверт босс артем голубой	50	1	1	3,7	0
2158	937	1	приглашения трусики 5 шт белые	75	1	1	9,25	0
2159	938	1	гирлянда голубая с серебром глиттер	195	1	1	16,65	0
2160	938	1	дипломы 2 шт с фото	160	1	1	0	0
2161	938	1	конверт для локона	50	1	1	0	0
2162	939	1	наклейки на бутылочки соки 6 шт фиолет	60	1	1	0	0
2163	939	1	конверт фиолетовый	50	1	1	0	0
2164	940	1	Фотобутафория в фиолетовом в розовом	230	1	1	0	0
2165	941	1	колпачок тедди	15	1	1	3,7	0
2166	941	1	конверт тедди	50	1	1	3,7	0
2167	941	1	фотобутафория тедди 5 шт	75	1	1	18,5	0
2168	942	1	Фотобутафория тедди	145	1	1	0	0
2169	942	1	конверт тедди	50	1	1	3,7	0
2170	943	1	колпачки синие босс артур 10 шт	150	1	1	37	0
2171	943	1	топпер в торт босс	45	1	1	1,85	0
2172	943	1	топперы круглые босс зубочистка 5 шт	40	1	1	1,85	0
2173	943	1	конверт  босс синий	50	1	1	3,7	0
2174	944	1	билет и фото Локхарта ГП+письмо	120	1	1	0	0
2175	945	1	бонбоньерки 7 шт крестины тедди	126	1	1	35,15	0
2176	945	1	этикетки на рошен 15 шт	150	1	1	27,75	0
2177	945	1	коробочка для попкорна 2 шт	40	1	1	7,4	0
2178	946	1	Колпачки 10 шт	150	1	1	37	0
2179	946	1	гирлянда текст подруга  черно белая велком хом	180	1	1	0	0
2180	946	1	гирлянда звездочки серебро 3 м	75	1	1	15	0
2181	947	1	письмо и билет ГП	100	1	1	0	0
2182	948	1	Наклейки стикеры 12 мес совы единорожки	100	1	1	0	0
2183	949	1	Фотобутафория тедди серая в голубом+1 шт на рус	200	1	1	40,7	0
2184	949	1	конверт гол тедди артемка	50	1	1	3,7	0
2185	950	1	постер крестной в рамке 2 шт	260	1	1	67,4	0
2186	951	1	гирлянда розовая с зеркальным золот хрестини	180	1	1	0	0
2187	952	1	конверт роз с зол камилла	50	1	1	3,7	0
2188	952	1	коробочки для попкорна 6 шт	120	1	1	22,2	0
2189	952	1	наклейки на бут  6 шт	60	1	1	5,55	0
2190	952	1	коробочки мини роз с зол 6 шт	90	1	1	25,9	0
2191	953	1	топперыангелочки 5 шт	50	1	1	3,7	0
2192	953	1	топперы крестины 5 шт круглые покороче	50	1	1	0	0
2193	954	1	топперы 15 шт	120	1	1	3,7	0
2194	954	1	коробочки для попкорна 3 шт	60	1	1	11,1	0
2195	954	1	карточка солодощі	15	1	1	3,7	0
2196	954	1	бонбоньерки 15 шт	300	1	1	29,6	0
2197	954	1	письмо в будущее+10 анкет	150	1	1	16,65	0
2198	955	1	фотобутафория тедди гол 10 шт + 7 усы и 4 губки	300	1	1	0	0
2199	956	1	колпачок белый в горох Изольда	15	1	1	3,7	0
2200	957	1	Фотобутафория 18 лет зол серебро 9 текст, звезда и корона	155	1	1	0	0
2201	958	1	колпачки 5 шт синие горох	75	1	1	0	0
2202	958	1	гирлянда без босса	150	1	1	0	0
2203	958	1	Фотобутафория голубая	185	1	1	0	0
2204	959	1	конверт для локона тедди бирюза	50	1	1	7,4	0
2205	959	1	колпачки 5 шт тедди бирюзв	75	1	1	18,5	0
2206	959	1	письмо в будущее бирюза+10 анкет	150	1	1	12,95	0
2207	960	1	конверт голубой с тедди Назарчик	50	1	1	3,7	0
2208	960	1	конверт космос	50	1	1	0	0
2209	961	1	Фотобутафория босс +топперы+наклейки (10 шт)	310	1	1	22,2	0
2210	961	1	конверт босс синий	50	1	1	3,7	0
2211	961	1	топпер в торт босс	45	1	1	0	0
2212	961	1	топпер единичка	10	1	1	0	0
2213	961	1	колпачок синий горох босс	15	1	1	3,7	0
2214	962	1	шок лягушка	85	1	1	3,7	0
2215	962	1	билет	20	1	1	0	0
2216	963	1	гирлянда HB гол с золотом	156	1	1	11,1	0
2217	963	1	гирлянда фигурная 3 м по метру кружочки	75	1	1	15	0
2218	964	1	бонбоньерки роз 20 шт	360	1	1	0	0
2219	965	1	конверт пончик	50	1	1	3,7	0
2220	965	1	Фотобутафория пончик	150	1	1	20,35	0
2221	966	1	метрика чб с фото	220	1	1	0	0
2222	966	1	конверт черно золотой Демьян	50	1	1	3,7	0
2223	966	1	топпер черно-зол единичка	45	1	1	1,85	0
2224	966	1	топпер миньоны	45	1	1	0	0
2225	966	1	наклейки на бутылочки 6 шт миньоны	60	1	1	5,55	0
2226	967	1	гирлянда текстовая с коронами	180	1	1	0	0
2227	967	1	гирлянда сердечки-звездочки 3 м роз зол	75	1	1	0	0
2228	968	1	анкеты 3 шт китти	30	1	1	3,7	0
2229	968	1	Фотобутафория текст 2 шт роз китти	60	1	1	7,4	0
2230	969	1	письмо и билет ГП	100	1	1	0	0
2231	969	1	палочка и карта	300	1	1	0	0
2232	969	1	фото Локхарта	20	1	1	0	0
2233	969	1	придира	30	1	1	0	0
2234	970	1	письмо и билет ГП	100	1	1	7,4	0
2235	970	1	лягушка	85	1	1	3,7	0
2236	971	1	конверт гол с серебром	50	1	1	7,4	0
2237	971	1	колпачок	15	1	1	3,7	0
2238	971	1	топперы усы зубочистки 5 шт	40	1	1	0	0
2239	972	1	конверт для локона черн зол 2 шт босс	100	1	1	7,4	0
2240	972	1	Фотобутафория босс 2 набора черн-зол	370	1	1	40,7	0
2241	973	1	Фотобутафория черно-зол др 20	135	1	1	0	0
2242	974	1	колпачки 5 шт босс голубые артем	75	1	1	18,5	0
2243	974	1	этикетки на батончики5 шт бирюзовые	50	1	1	9,25	0
2244	974	1	конверт гол полосатый	50	1	1	3,7	0
2245	974	1	гирлянда босс синяя HB 2ряда	130	1	1	0	0
2246	975	1	Фотобутафория лондон	145	1	1	18,5	0
2247	976	1	Фотобутафория литл мен синий зигзаг	150	1	1	20,35	0
2248	976	1	колпачки 6 шт зигзаг	90	1	1	22,2	0
2249	976	1	метрика голубая	220	1	1	3,7	0
2250	976	1	конверт зигзаг	50	1	1	0	0
2251	977	1	Гирлянда короны розовая	195	1	1	24,05	0
2252	978	1	колпачки голубые босс артур 4 шт	60	1	1	0	0
2253	978	1	гирлянда  босс Артуру 1 годик	120	1	1	11,1	0
2254	978	1	топперы 5 шт круглые босс (чуть длинее зубочистки)	40	1	1	1,85	0
2255	978	1	топпер в торт единичка	45	1	1	0	0
2256	979	1	конверт босс синий Захарчик	50	1	1	0	0
2257	979	1	Фотобутафория босс	180	1	1	0	0
2258	980	1	наклейки на шампанское с фото	60	1	1	3,7	0
2259	980	1	фотобутафория гол с тедди на рус	185	1	1	0	0
